model,display_name,sample_size,repeat_id,correct_bytes,recovery_rate,round10_key,recovered_master,master_ok
A_wide,模型A-宽随机,20,0,0,0.0,190108240b0d127d200e0d3446132113,59446664f4633d46b0f2f5df5c17c5f7,False
A_wide,模型A-宽随机,20,1,0,0.0,36312f896d311b0460051902511ed2c0,bb998fb9f54d6322b0ca6b9a94b91177,False
A_wide,模型A-宽随机,20,2,0,0.0,3c00184e095400259e1efed495060885,38b82e7b5d80776c91c8406c8b1d095f,False
A_wide,模型A-宽随机,20,3,0,0.0,01247b02011bca9e72001204d90b1988,ae05f3a7dbd7a6750e3cde5357c3e73e,False
A_wide,模型A-宽随机,20,4,0,0.0,5e434a0d9134067035fc0f016e2c003a,9c621a00bab40d4298ba957b5e051c6a,False
A_wide,模型A-宽随机,20,5,0,0.0,091202de3f0c11191f83e92305071c3f,5dc2fe1befb43e9851e68dcc51e98975,False
A_wide,模型A-宽随机,20,6,0,0.0,0a765408261141063e27138704079d44,18f0161657ecf3b8f9de3065ef15df33,False
A_wide,模型A-宽随机,20,7,0,0.0,0e04bd0f242f690591450d06158c0e50,c17ed08571e49f1adcc7277aa69fb9f5,False
A_wide,模型A-宽随机,20,8,0,0.0,1350585833a43e794c14123365021049,b55626be222b994ca4dced99d6492579,False
A_wide,模型A-宽随机,20,9,0,0.0,000412ec361e0300247100f20200d55e,33fbb1b0e4d59c7ce55ff84d92f23765,False
A_wide,模型A-宽随机,40,0,0,0.0,65e2061f831a511a0e3b1a4c276e1c32,45c76332f6823e969d7f716df9905daf,False
A_wide,模型A-宽随机,40,1,0,0.0,5d2eadca0765062503e1a69758050273,12982c8fc7ba4883eb4b9871de23a46f,False
A_wide,模型A-宽随机,40,2,0,0.0,662c18ef023265b3070b686482a7e027,f70a91d7fd58eb1e3034c766e4baf2d2,False
A_wide,模型A-宽随机,40,3,0,0.0,1a0218e9b362ce1b0134fcd510181419,837d1d160816fc4b9447e640ee2d2594,False
A_wide,模型A-宽随机,40,4,0,0.0,51031530979d3c06b71a05480ec8244e,e21d621042c63e7277ec8cf62e632049,False
A_wide,模型A-宽随机,40,5,0,0.0,130032f1be07cb0c41054d1b0da3061e,8c24307217cf5965430ecdcd57a78b95,False
A_wide,模型A-宽随机,40,6,0,0.0,0f539b6a584d1ebc07b2c4a3c14e1705,f2789cbdcd1552789d779cf274b928e1,False
A_wide,模型A-宽随机,40,7,0,0.0,375a02031ba2021a862a1b744de7f70f,2e1856421ad62594d08521d0667ca9f6,False
A_wide,模型A-宽随机,40,8,0,0.0,3e067d39583508b0380159410701dd24,68b6d74b63a1ec09669a0131f922d5dc,False
A_wide,模型A-宽随机,40,9,0,0.0,1ef6a430124f03061f1af02d0d148e00,57d3c2cbb4159bc5d2e1ba37519c0300,False
A_wide,模型A-宽随机,80,0,0,0.0,10493613f054b5d004ce522d640b45c5,c37b7656a001d2f358a9a819dbc02352,False
A_wide,模型A-宽随机,80,1,0,0.0,368a3d50a6686125afd352451efb4fdd,92eea053b632af5da838180b5bbdd8e1,False
A_wide,模型A-宽随机,80,2,0,0.0,51491cd8ed5cf0d0950659f4311e855d,05400e9ac6a31aafde94b2fbe6329052,False
A_wide,模型A-宽随机,80,3,0,0.0,dd8a971f6b8d5727759f5b9ee3173114,5b19c7bf83549d33d10b691f58d05596,False
A_wide,模型A-宽随机,80,4,0,0.0,6a3b0e1f422c8731c29c78195a0b3009,e8bff15040d25d9636510452c8315e3d,False
A_wide,模型A-宽随机,80,5,0,0.0,214d8efda3686eedd19b996310667eb3,e42a10770bd569a176873a52d566673a,False
A_wide,模型A-宽随机,80,6,0,0.0,348a044b08591b05f36627b0a74b4d2d,27ad5456830e6580e5ec325170b5ab10,False
A_wide,模型A-宽随机,80,7,1,6.25,c2790ed812eecf9a1e1adaced0693156,aeeea549ad40ab26e64d2573a18b8f62,False
A_wide,模型A-宽随机,80,8,0,0.0,6a701331be36085266072525390d1386,bba7f128a48f35d7901e1c4c60a436e6,False
A_wide,模型A-宽随机,80,9,0,0.0,c3486d146701179907d4c3ac74d3892d,78a8b1ce5cb1148b57fe3eda81b1cf0a,False
A_wide,模型A-宽随机,120,0,0,0.0,19a1052616e10635113b998710828392,6ccaa1e6436645e9d4bdc72df370b195,False
A_wide,模型A-宽随机,120,1,0,0.0,5ab37d7ca47a067c3c1a7ce6939413dd,bbd87ade09d6bd1f3e90284c9158af5d,False
A_wide,模型A-宽随机,120,2,0,0.0,5a447bd3d69ee20425c026f4f13e54f2,9161199006db0c2818cb965e2d89f075,False
A_wide,模型A-宽随机,120,3,0,0.0,e2498030e9b040ea3405c49eff66d8a4,7a6ca59b5908d96011f9487aaa555761,False
A_wide,模型A-宽随机,120,4,0,0.0,19f7b764bef93a0f977c7b20d0f93172,dd6331979f034ffa6eae8f06f286a149,False
A_wide,模型A-宽随机,120,5,0,0.0,7e25cad2347d7d3c350055351fd8ca64,795bbfce0485cd8efd8761437ba7eab1,False
A_wide,模型A-宽随机,120,6,0,0.0,46a70f66bef4e97525590e454fca0454,826c72cb5c3c707979d7890d9cbc68ce,False
A_wide,模型A-宽随机,120,7,0,0.0,4596052e53d83a194b2abc20db682ead,51faf34d56d4a610883e8b0812efc597,False
A_wide,模型A-宽随机,120,8,0,0.0,e3498bd232680420737f99f2e369d44b,c48f4231289d42475de9b832f5e7913a,False
A_wide,模型A-宽随机,120,9,0,0.0,25273550f672a338bb5027579e5604b0,002f9d775c7d98b744da21dcce45ef5e,False
A_wide,模型A-宽随机,160,0,1,6.25,dd980e30320140dc631e3fc80abafe7b,93f467c08ceee2e65685d4136f1654f2,False
A_wide,模型A-宽随机,160,1,0,0.0,72492130b02484dc959c73acb1524d5e,6b18e3c44121ea7bcf01119d8b7f5aac,False
A_wide,模型A-宽随机,160,2,0,0.0,a8277dfbe0e7fe27401a27230a692a96,3265643b6b3b6b6a4ca391af0980df08,False
A_wide,模型A-宽随机,160,3,0,0.0,19a10e16f69d93b963079df24f46540d,f9da62ebd6d05ef6413062d21fe06b12,False
A_wide,模型A-宽随机,160,4,0,0.0,d9a63db0edcf0619d1c8aa04361ac2b0,5ba45618a207b62c410cce3fcc758885,False
A_wide,模型A-宽随机,160,5,0,0.0,194413aa1210aca4409cfc7d93d86ac5,d25e9d661917cc9e6409fca5114b2574,False
A_wide,模型A-宽随机,160,6,0,0.0,724973abb2657d273d9c55e6dbb14d05,e564410f3487fb102d9272e62e6201f8,False
A_wide,模型A-宽随机,160,7,0,0.0,01763516be599305bb3b34e2d0a354dd,38689f38891e5f7bf0cc299299fefd3f,False
A_wide,模型A-宽随机,160,8,0,0.0,6ab37dd2e3188419e49cffcd309631b0,86989a012189ee5667e9ed748c2c30b3,False
A_wide,模型A-宽随机,160,9,0,0.0,e3c50e1e8918ea274f50995059a2b754,d7a3e2c5e77862a21828de74ce671782,False
A_wide,模型A-宽随机,240,0,0,0.0,5a440e30b2f70627c29c34f49e524db0,c429385825e49a8fe73ad181104c3b44,False
A_wide,模型A-宽随机,240,1,0,0.0,83793db0be2442dc401ac4f4f3691f2f,1c201d9343377e66def832e593c01b44,False
A_wide,模型A-宽随机,240,2,0,0.0,fcb31c30b22493e2cb9c997df3a2544b,3929f7ad2e63b8a368f29a85a6d52cd3,False
A_wide,模型A-宽随机,240,3,0,0.0,a8b33a30bebd4220959c7bf2e49854dd,a48ac466665d8e6efd0410881237a7a2,False
A_wide,模型A-宽随机,240,4,0,0.0,fc430e16bee18427d11a34451fba1fb0,5576a24526d654bfb29df67b4a735321,False
A_wide,模型A-宽随机,240,5,0,0.0,d9b31c693218a9e2cacf34f49ed84dad,aa936588f07c5e9de46dd312000a3d97,False
A_wide,模型A-宽随机,240,6,0,0.0,77440c96be2442193cc8c48fe4523105,bf66883d713ac0e537f85a620cdddd18,False
A_wide,模型A-宽随机,240,7,0,0.0,778a0eaaac308c7ed19cbc7ddb663154,8554f23f785ade8dd8c0e3045c6b499b,False
A_wide,模型A-宽随机,240,8,0,0.0,01490e30beb08419c250c4e6e4704d0f,c1ffb277acb8e2e66693b3f9ff972ef6,False
A_wide,模型A-宽随机,240,9,0,0.0,5a495466bee19324c29cfcf44f52aa54,d1d27693d394306066e721c5ad52de8e,False
A_wide,模型A-宽随机,320,0,0,0.0,5aa70e30e3184227959c3493f3a2d454,d81e09d0c0e57affae604a32c68ed97a,False
A_wide,模型A-宽随机,320,1,0,0.0,5aa70e30e3184227959c3493f3a2d454,d81e09d0c0e57affae604a32c68ed97a,False
A_wide,模型A-宽随机,320,2,0,0.0,5aa70e30e3184227959c3493f3a2d454,d81e09d0c0e57affae604a32c68ed97a,False
A_wide,模型A-宽随机,320,3,0,0.0,5aa70e30e3184227959c3493f3a2d454,d81e09d0c0e57affae604a32c68ed97a,False
A_wide,模型A-宽随机,320,4,0,0.0,5aa70e30e3184227959c3493f3a2d454,d81e09d0c0e57affae604a32c68ed97a,False
A_wide,模型A-宽随机,320,5,0,0.0,5aa70e30e3184227959c3493f3a2d454,d81e09d0c0e57affae604a32c68ed97a,False
A_wide,模型A-宽随机,320,6,0,0.0,5aa70e30e3184227959c3493f3a2d454,d81e09d0c0e57affae604a32c68ed97a,False
A_wide,模型A-宽随机,320,7,0,0.0,5aa70e30e3184227959c3493f3a2d454,d81e09d0c0e57affae604a32c68ed97a,False
A_wide,模型A-宽随机,320,8,0,0.0,5aa70e30e3184227959c3493f3a2d454,d81e09d0c0e57affae604a32c68ed97a,False
A_wide,模型A-宽随机,320,9,0,0.0,5aa70e30e3184227959c3493f3a2d454,d81e09d0c0e57affae604a32c68ed97a,False
A_ctrl,模型A-受控HW,20,0,6,37.5,3901d1a82866250c143f0c2db6632802,4d80a877cecf0f57944cace4687b2615,False
A_ctrl,模型A-受控HW,20,1,0,0.0,0d0331c600282be837040813520c020b,1e07eedd278935b80d15db1342386bfd,False
A_ctrl,模型A-受控HW,20,2,1,6.25,21266c0f0298093585130cf523140067,555e77da914288bf6453e1ead8faaae9,False
A_ctrl,模型A-受控HW,20,3,0,0.0,2a394410180a7907140417487102822c,fad223d68b97cffdccfcbc10946ad456,False
A_ctrl,模型A-受控HW,20,4,0,0.0,72381c1b8f370e10032b5630015b2f32,613c60ae149b09fb610556268d78a0b3,False
A_ctrl,模型A-受控HW,20,5,0,0.0,180208152b17a732210d46b80505c637,e930fbbc0a1ceb98ac8d8c87eaeac5fd,False
A_ctrl,模型A-受控HW,20,6,0,0.0,27f92e05280b051402040b1b0e025819,922f342b1eae466e96477ed2e97b72a8,False
A_ctrl,模型A-受控HW,20,7,2,12.5,24643e03030a6aa7800d010420630c02,7b906e6fd0ae5bef52697db8c7da3764,False
A_ctrl,模型A-受控HW,20,8,1,6.25,54d81f02be7980196d4817d343000c69,4f9c755cced50bcfe6d6e16da90e8238,False
A_ctrl,模型A-受控HW,20,9,4,25.0,00146e884d1c2500140300c83c000c20,33415aac3cc56f5c5e7356383ec6d766,False
A_ctrl,模型A-受控HW,40,0,4,25.0,65140a70c9f41405251601c8280a0c14,9fe526c546d921130a43b32ccaa43f94,False
A_ctrl,模型A-受控HW,40,1,4,25.0,75143204c9415e601b7a05c85f200c5c,8825b4cb3197f18dcd3240d6da8a6513,False
A_ctrl,模型A-受控HW,40,2,4,25.0,5dba061edb8f04ce171e0c3c49630ca6,af5944dffcb8f8b68ea15e9beecdc906,False
A_ctrl,模型A-受控HW,40,3,0,0.0,fe21c6aa3db256344c932d95050a44cf,32c50aeeb81afd63621279a21b7b6543,False
A_ctrl,模型A-受控HW,40,4,4,25.0,8877f903a5ee56c6e10c8c0f596f72a6,38608c753dcbc669f13a1308b16f5b14,False
A_ctrl,模型A-受控HW,40,5,1,6.25,593aee2e7a16dc401c3ffc358f1dda00,2eb52781f6ce304d7f7cf5f21abe9152,False
A_ctrl,模型A-受控HW,40,6,1,6.25,9a5b1505314f7927f6301d7858630118,d7de8bdc03fab5a8cfcb9107f7c7b0b9,False
A_ctrl,模型A-受控HW,40,7,5,31.25,0909f9891fee811ee12b77f06c6306a6,bae7793833e380afcbf63126ede35e43,False
A_ctrl,模型A-受控HW,40,8,0,0.0,10bad5ac091b077588023800094927fa,54deb62e908d08a91c7806c0529ca61b,False
A_ctrl,模型A-受控HW,40,9,8,50.0,a914d5a84dee2503f83f03c8b6af0c43,3af2349d0270abb6711cf102e42ee672,False
A_ctrl,模型A-受控HW,80,0,14,87.5,d014f9a8c9ee2589e13f0cc8b663b121,6680a543c906474a8cb4e3b84d8819d0,False
A_ctrl,模型A-受控HW,80,1,14,87.5,d014f9a8c9ee2589e13f82c8b6f10ca6,b4b1d90799cd2cf955da066e7470ee2a,False
A_ctrl,模型A-受控HW,80,2,12,75.0,d01431a8c9502589153f0cc8b6630cd4,f0298570973aa5f6de1f2a81e6c83547,False
A_ctrl,模型A-受控HW,80,3,11,68.75,d01448e4c9ee7789bc3f0cc8b6630c0a,97e4e9f3d8168b1a1791a378a883bbfa,False
A_ctrl,模型A-受控HW,80,4,8,50.0,ccd746a8c93825ba773f3ac8b6630c60,df275035eb6cd41f8924af2e9de6566f,False
A_ctrl,模型A-受控HW,80,5,13,81.25,d01bf9a8a1ee2589e13f0c59b6630ca6,85f84d9dee040e29ad94c29667cf98b3,False
A_ctrl,模型A-受控HW,80,6,6,37.5,aa14cda8db5625b812ffa1c8b66e0c0e,6ed0d5b01c6020f2921a67b58b8f730d,False
A_ctrl,模型A-受控HW,80,7,13,81.25,d014f92fc9eeee89e13f0cc823630ca6,eab20090f7bcf674ab55b22b9c72cfd7,False
A_ctrl,模型A-受控HW,80,8,10,62.5,4578f9a87aee257ee13fe1c8b6aa0ca6,7af89d6b75e01beb8f80fe22a1cebf2f,False
A_ctrl,模型A-受控HW,80,9,14,87.5,d014f9a8c9ee2589e13f42c83b630ca6,cf2b500c28b8c451b7be54f9840172ad,False
A_ctrl,模型A-受控HW,120,0,13,81.25,d0140ea8c9ee2589313f0cc8b6630cc6,cfdf82e546a169ef8822c3eafe25053e,False
A_ctrl,模型A-受控HW,120,1,11,68.75,d0c3f9a89eee252ae13f0ca5b66313a6,b2c9335a0d2bb2e15f9699bd1b2bdcb5,False
A_ctrl,模型A-受控HW,120,2,13,81.25,d01431a8c9ee2519e13f32c8b6630ca6,069590d02bfe48f075a379b0099bd594,False
A_ctrl,模型A-受控HW,120,3,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,120,4,10,62.5,d014f90497ee79891b3f0cc839630c40,9248cbad5f1cd2b117c6e7112dce61de,False
A_ctrl,模型A-受控HW,120,5,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,120,6,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,120,7,13,81.25,d01431a8c9ee2589e13f0cc86c630c0a,781537736220c4714a6680f272f39d08,False
A_ctrl,模型A-受控HW,120,8,14,87.5,d0144ca8c9ee2589df3f0cc8b6630ca6,4b5798fc2887d24c95683f2709504f93,False
A_ctrl,模型A-受控HW,120,9,12,75.0,d0f6f9a8cfee2589e13f0cb8b66300a6,08a7ac1b0f65574f7141b50518a2e3cc,False
A_ctrl,模型A-受控HW,160,0,13,81.25,d0144da8c9ee2589073f0cc8b6630cc6,86f2a7aa468c69a0bee1f564fee605b0,False
A_ctrl,模型A-受控HW,160,1,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,160,2,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,160,3,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,160,4,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,160,5,15,93.75,b414f9a8c9ee2589e13f0cc8b6630ca6,4fa9f6e12879d251cff7157f09cf4fcb,False
A_ctrl,模型A-受控HW,160,6,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,160,7,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,160,8,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,160,9,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,240,0,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,240,1,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,240,2,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,240,3,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,240,4,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,240,5,15,93.75,d014f9a8c9ee2589e13f0cc8d5630ca6,12d69c5328ed6299ab93ba0a6a4b735c,False
A_ctrl,模型A-受控HW,240,6,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,240,7,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,240,8,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,240,9,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,320,0,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,320,1,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,320,2,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,320,3,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
A_ctrl,模型A-受控HW,320,4,16,100.0,d014f9a8c9ee2589e13f0cc8b6630ca6,2b7e151628aed2a6abf7158809cf4f3c,True
